fid,label,start_date,end_date,longitude,latitude
"7565",girassol,2022/03/05,2022/07/05,-49.0176203662844,-17.3214227030171
"7566",girassol,2022/03/05,2022/07/05,-49.0161864226219,-17.3236878353023
"7567",girassol,2022/03/05,2022/07/05,-49.0172027784202,-17.3239663849587
"7568",girassol,2022/03/05,2022/07/05,-49.0155911109159,-17.3257175921222
"7569",girassol,2022/03/05,2022/07/05,-49.0163080751695,-17.324833899212
"7570",girassol,2022/03/05,2022/07/05,-49.0151549315708,-17.3185489165241
"7571",girassol,2022/03/05,2022/07/05,-49.0142935311071,-17.3199868500686
"7572",girassol,2022/03/05,2022/07/05,-49.0133284724521,-17.3232941087511
"7573",girassol,2022/03/05,2022/07/05,-49.01693200449,-17.325028777061
"7574",girassol,2022/03/05,2022/07/05,-49.0141744959716,-17.3179709706295
"7575",girassol,2022/03/05,2022/07/05,-49.0164021186812,-17.3194070441776
"7576",girassol,2022/03/05,2022/07/05,-49.0159787749269,-17.3216251130348
"7577",girassol,2022/03/05,2022/07/05,-49.0145608732022,-17.3178846711418
"7578",girassol,2022/03/05,2022/07/05,-49.0153573001258,-17.317868111479
"7579",girassol,2022/03/05,2022/07/05,-49.0174594249813,-17.3217838915849
"7580",girassol,2022/03/05,2022/07/05,-49.0177885904469,-17.3245383883606
"7581",girassol,2022/03/05,2022/07/05,-49.0144925350521,-17.3254207416613
"7582",girassol,2022/03/05,2022/07/05,-49.0154333133552,-17.3224847927661
"7583",girassol,2022/03/05,2022/07/05,-49.0160266564919,-17.3187148781372
"7584",girassol,2022/03/05,2022/07/05,-49.0168054384387,-17.3253082374003
"7585",girassol,2022/03/05,2022/07/05,-49.0140699845665,-17.3190490522941
"7586",girassol,2022/03/05,2022/07/05,-49.0144415543409,-17.3224956641082
"7587",girassol,2022/03/05,2022/07/05,-49.0181001799418,-17.3215337253726
"7588",girassol,2022/03/05,2022/07/05,-49.0135772077901,-17.3197153743422
"7589",girassol,2022/03/05,2022/07/05,-49.0181661676376,-17.3238684768618
"7590",girassol,2022/03/05,2022/07/05,-49.0160329861215,-17.3209156005204
"7591",girassol,2022/03/05,2022/07/05,-49.0149236560404,-17.3200312322142
"7592",girassol,2022/03/05,2022/07/05,-49.0145497688298,-17.3213772577348
"7593",girassol,2022/03/05,2022/07/05,-49.0186879766257,-17.3230894326507
"7594",girassol,2022/03/05,2022/07/05,-49.01380553482,-17.3185096666914
"7595",girassol,2022/03/05,2022/07/05,-49.019065951718,-17.3238563999208
"7596",girassol,2022/03/05,2022/07/05,-49.0159403708621,-17.3246840058461
"7597",girassol,2022/03/05,2022/07/05,-49.0174743791619,-17.3254850341633
"7598",girassol,2022/03/05,2022/07/05,-49.0181517685163,-17.3244206032254
"7599",girassol,2022/03/05,2022/07/05,-49.0185091761117,-17.3238929972634
"7600",girassol,2022/03/05,2022/07/05,-49.0135822546964,-17.3212769742929
"7601",girassol,2022/03/05,2022/07/05,-49.0145959337689,-17.3175537370431
"7602",girassol,2022/03/05,2022/07/05,-49.0146150832912,-17.3182461099313
"7603",girassol,2022/03/05,2022/07/05,-49.0165778048254,-17.321079004104
"7604",girassol,2022/03/05,2022/07/05,-49.0131529617695,-17.3223624190074
"7605",girassol,2022/03/05,2022/07/05,-49.0157708602961,-17.3180730749204
"7606",girassol,2022/03/05,2022/07/05,-49.0151443754045,-17.322202767336
"7607",girassol,2022/03/05,2022/07/05,-49.0143905300454,-17.3191695165634
"7608",girassol,2022/03/05,2022/07/05,-49.0151367623936,-17.3261192135779
"7609",girassol,2022/03/05,2022/07/05,-49.0188834973652,-17.3241196039599
"7610",girassol,2022/03/05,2022/07/05,-49.0146677885972,-17.3190737441693
"7611",girassol,2022/03/05,2022/07/05,-49.0157828641692,-17.3212843914656
"7612",girassol,2022/03/05,2022/07/05,-49.014404552072,-17.3216944498623
"7613",girassol,2022/03/05,2022/07/05,-49.0145679326522,-17.3230853108749
"7614",girassol,2022/03/05,2022/07/05,-49.0163485308382,-17.3218873238671
"7615",girassol,2022/03/05,2022/07/05,-49.0137947201226,-17.3189695907147
"7616",girassol,2022/03/05,2022/07/05,-49.0157019153549,-17.3231171320747
"7617",girassol,2022/03/05,2022/07/05,-49.0160865474515,-17.3227925796774
"7618",girassol,2022/03/05,2022/07/05,-49.0165991232687,-17.3248936934892
"7619",girassol,2022/03/05,2022/07/05,-49.0163958657651,-17.3206202126316
"7620",girassol,2022/03/05,2022/07/05,-49.0153936917856,-17.3213797785949
"7621",girassol,2022/03/05,2022/07/05,-49.0164615416722,-17.3252179970818
"7622",girassol,2022/03/05,2022/07/05,-49.0162027662749,-17.3245100091934
"7623",girassol,2022/03/05,2022/07/05,-49.0157523866589,-17.3197249123794
"7624",girassol,2022/03/05,2022/07/05,-49.0161520807196,-17.3221640607421
"7625",girassol,2022/03/05,2022/07/05,-49.0156321818743,-17.3184903950914
"7626",girassol,2022/03/05,2022/07/05,-49.0133017853628,-17.3221235621131
"7627",girassol,2022/03/05,2022/07/05,-49.0145250776878,-17.3196941182497
"7628",girassol,2022/03/05,2022/07/05,-49.014931173552,-17.3216000171687
"7629",girassol,2022/03/05,2022/07/05,-49.0149053181436,-17.3258751947569
"7630",girassol,2022/03/05,2022/07/05,-49.0173232758295,-17.3247227740486
"7631",girassol,2022/03/05,2022/07/05,-49.0170995666715,-17.3217149649205
"7632",girassol,2022/03/05,2022/07/05,-49.0172667693852,-17.3188091701265
"7633",girassol,2022/03/05,2022/07/05,-49.0158977670971,-17.3242222697003
"7634",girassol,2022/03/05,2022/07/05,-49.0146068424574,-17.3244167589665
"7635",girassol,2022/03/05,2022/07/05,-49.0167653633206,-17.3188884633775
"7636",girassol,2022/03/05,2022/07/05,-49.016862191984,-17.3220636451792
"7637",girassol,2022/03/05,2022/07/05,-49.0174309883316,-17.3234524683171
"7638",girassol,2022/03/05,2022/07/05,-49.0130203183793,-17.3235296904022
"7639",girassol,2022/03/05,2022/07/05,-49.015574894571,-17.3241589953745
"7640",girassol,2022/03/05,2022/07/05,-49.0143400325682,-17.3240047030992
"7641",girassol,2022/03/05,2022/07/05,-49.0170734183937,-17.3182347898142
"7642",girassol,2022/03/05,2022/07/05,-49.0169965767444,-17.3214312174774
"7643",girassol,2022/03/05,2022/07/05,-49.0139117710474,-17.3211397686869
"7644",girassol,2022/03/05,2022/07/05,-49.0135839473427,-17.3205229079635
"7645",girassol,2022/03/05,2022/07/05,-49.0184384929056,-17.3245125341936
"7646",girassol,2022/03/05,2022/07/05,-49.0137574974503,-17.324614223463
"7647",girassol,2022/03/05,2022/07/05,-49.0138404225519,-17.3241852497612
"7648",girassol,2022/03/05,2022/07/05,-49.0134848211866,-17.3218404757013
"7649",girassol,2022/03/05,2022/07/05,-49.0148648298721,-17.3221071873602
"7650",girassol,2022/03/05,2022/07/05,-49.0150525071083,-17.3190456569907
"7651",girassol,2022/03/05,2022/07/05,-49.0172802089364,-17.3214543568258
"7652",girassol,2022/03/05,2022/07/05,-49.0182473224805,-17.3224449599692
"7653",girassol,2022/03/05,2022/07/05,-49.0138556759489,-17.3232574890491
"7654",girassol,2022/03/05,2022/07/05,-49.017074387416,-17.3195220492112
"7655",girassol,2022/03/05,2022/07/05,-49.014012454775,-17.3197798320634
"7656",girassol,2022/03/05,2022/07/05,-49.0164306462378,-17.3200344358155
"7657",girassol,2022/03/05,2022/07/05,-49.0141922171017,-17.3183224566372
"7658",girassol,2022/03/05,2022/07/05,-49.0154577015102,-17.3237332656942
"7659",girassol,2022/03/05,2022/07/05,-49.0144878321371,-17.322162047581
"7660",girassol,2022/03/05,2022/07/05,-49.0193723673947,-17.3238055358623
"7661",girassol,2022/03/05,2022/07/05,-49.0131031079787,-17.3238678269878
"7662",girassol,2022/03/05,2022/07/05,-49.0169030103737,-17.320966327705
"7663",girassol,2022/03/05,2022/07/05,-49.0162526254249,-17.3234020466898
"7664",girassol,2022/03/05,2022/07/05,-49.015115218224,-17.3239581857886
"7665",girassol,2022/03/05,2022/07/05,-49.0178177279184,-17.3233256194653
"7666",girassol,2022/03/05,2022/07/05,-49.015326014475,-17.3182403323007
"7667",girassol,2022/03/05,2022/07/05,-49.0179222105846,-17.3221387221356
"7668",girassol,2022/03/05,2022/07/05,-49.0153715657175,-17.3187489464492
"7669",girassol,2022/03/05,2022/07/05,-49.0188561409471,-17.3228241594573
"7670",girassol,2022/03/05,2022/07/05,-49.0177794040735,-17.3224786662707
"7671",girassol,2022/03/05,2022/07/05,-49.0130430343745,-17.3229349011525
"7672",girassol,2022/03/05,2022/07/05,-49.0179081962625,-17.3250986721817
"7673",girassol,2022/03/05,2022/07/05,-49.0154655885442,-17.3263299398525
"7674",girassol,2022/03/05,2022/07/05,-49.0152148871842,-17.3226575140171
"7675",girassol,2022/03/05,2022/07/05,-49.0167871669237,-17.3216360147302
"7676",girassol,2022/03/05,2022/07/05,-49.0148060868295,-17.318521488915
"7677",girassol,2022/03/05,2022/07/05,-49.015561849315,-17.3207162794442
"7678",girassol,2022/03/05,2022/07/05,-49.015717243047,-17.3234012104776
"7679",girassol,2022/03/05,2022/07/05,-49.0138927978265,-17.3214493646748
"7680",girassol,2022/03/05,2022/07/05,-49.0141159913855,-17.3234067169685
"7681",girassol,2022/03/05,2022/07/05,-49.0139994333751,-17.321834432456
"7682",girassol,2022/03/05,2022/07/05,-49.0143240387848,-17.3176844059658
"7683",girassol,2022/03/05,2022/07/05,-49.0147356173442,-17.3251941721794
"7684",girassol,2022/03/05,2022/07/05,-49.0153115547172,-17.3230716546081
"7685",girassol,2022/03/05,2022/07/05,-49.0136446351276,-17.3192285362174
"7686",girassol,2022/03/05,2022/07/05,-49.0150782506846,-17.3246426291493
"7687",girassol,2022/03/05,2022/07/05,-49.0149199322425,-17.3243823118454
"7688",girassol,2022/03/05,2022/07/05,-49.0166859787546,-17.3207594470253
"7689",girassol,2022/03/05,2022/07/05,-49.0141514533903,-17.3225980512359
"7690",girassol,2022/03/05,2022/07/05,-49.0168416214345,-17.3255972041012
"7691",girassol,2022/03/05,2022/07/05,-49.0174797407509,-17.3238328560833
"7692",girassol,2022/03/05,2022/07/05,-49.0170003379872,-17.3200551587258
"7693",girassol,2022/03/05,2022/07/05,-49.0165929960549,-17.3262091574645
"7694",girassol,2022/03/05,2022/07/05,-49.0151023507636,-17.3177059824341
"7695",girassol,2022/03/05,2022/07/05,-49.0168363554295,-17.3228288019849
"7696",girassol,2022/03/05,2022/07/05,-49.0149873505062,-17.3183035869405
"7697",girassol,2022/03/05,2022/07/05,-49.0163982691063,-17.31804228422
"7698",girassol,2022/03/05,2022/07/05,-49.0176273037018,-17.3220691939406
"7699",girassol,2022/03/05,2022/07/05,-49.0183359471716,-17.3242080673749
"7700",girassol,2022/03/05,2022/07/05,-49.0142789767797,-17.3243680267547
"7701",girassol,2022/03/05,2022/07/05,-49.0165761358206,-17.3258115268217
"7702",girassol,2022/03/05,2022/07/05,-49.0153522237462,-17.3204681974396
"7703",girassol,2022/03/05,2022/07/05,-49.0161062971818,-17.3196850182713
"7704",girassol,2022/03/05,2022/07/05,-49.017781609328,-17.3216775313648
"7705",girassol,2022/03/05,2022/07/05,-49.0138636096134,-17.3206144954109
"7706",girassol,2022/03/05,2022/07/05,-49.0160566888005,-17.326232978213
"7707",girassol,2022/03/05,2022/07/05,-49.0183053618094,-17.3236169359655
"7708",girassol,2022/03/05,2022/07/05,-49.0168097840547,-17.3244635862161
"7709",girassol,2022/03/05,2022/07/05,-49.0169288715276,-17.3223530381605
"7710",girassol,2022/03/05,2022/07/05,-49.0145756144112,-17.3227447198126
"7711",girassol,2022/03/05,2022/07/05,-49.0157211242543,-17.3254369696281
"7712",girassol,2022/03/05,2022/07/05,-49.0146379851578,-17.3193893120947
"7713",girassol,2022/03/05,2022/07/05,-49.0156595379699,-17.3177425147904
"7714",girassol,2022/03/05,2022/07/05,-49.0175099059602,-17.3203983225945
"7715",girassol,2022/03/05,2022/07/05,-49.0155290107956,-17.3260560485384
"7716",girassol,2022/03/05,2022/07/05,-49.0184018675506,-17.3218776003426
"7717",girassol,2022/03/05,2022/07/05,-49.0154347945431,-17.3221468483047
"7718",girassol,2022/03/05,2022/07/05,-49.0172777386979,-17.3250011669151
"7719",girassol,2022/03/05,2022/07/05,-49.0183128648616,-17.3230206951175
"7720",girassol,2022/03/05,2022/07/05,-49.0140051357724,-17.3202021608865
"7721",girassol,2022/03/05,2022/07/05,-49.0175842919733,-17.3231353113766
"7722",girassol,2022/03/05,2022/07/05,-49.0169120741072,-17.3232578809539
"7723",girassol,2022/03/05,2022/07/05,-49.0142762927552,-17.3219751248112
"7724",girassol,2022/03/05,2022/07/05,-49.0158722590979,-17.3249549999399
"7725",girassol,2022/03/05,2022/07/05,-49.0143011571927,-17.3210438796479
"7726",girassol,2022/03/05,2022/07/05,-49.0173526235675,-17.3228708040227
"7727",girassol,2022/03/05,2022/07/05,-49.0152164365322,-17.3193953060373
"7728",girassol,2022/03/05,2022/07/05,-49.0177546444433,-17.320646901341
"7729",girassol,2022/03/05,2022/07/05,-49.0173962109996,-17.3194010005531
"7730",girassol,2022/03/05,2022/07/05,-49.0163707326513,-17.3183952661068
"7731",girassol,2022/03/05,2022/07/05,-49.0136873095564,-17.3238292441819
"7732",girassol,2022/03/05,2022/07/05,-49.015626515211,-17.3190851499945
"7733",girassol,2022/03/05,2022/07/05,-49.0152959288341,-17.3258069806348
"7734",girassol,2022/03/05,2022/07/05,-49.0150551650064,-17.3197677807765
"7735",girassol,2022/03/05,2022/07/05,-49.0170966609557,-17.3257625864985
"7736",girassol,2022/03/05,2022/07/05,-49.0166940850181,-17.3201976027751
"7737",girassol,2022/03/05,2022/07/05,-49.0162958797973,-17.3215887304295
"7738",girassol,2022/03/05,2022/07/05,-49.0156909533482,-17.3215506339658
"7739",girassol,2022/03/05,2022/07/05,-49.0161451639125,-17.3200200926622
"7740",girassol,2022/03/05,2022/07/05,-49.0159859120954,-17.321898060283
"7741",girassol,2022/03/05,2022/07/05,-49.0149318554272,-17.3227238325025
"7742",girassol,2022/03/05,2022/07/05,-49.0129702095984,-17.3232112765108
"7743",girassol,2022/03/05,2022/07/05,-49.0192110614411,-17.3241282094881
"7744",girassol,2022/03/05,2022/07/05,-49.0157480290027,-17.3202765952601
"7745",girassol,2022/03/05,2022/07/05,-49.0143745130949,-17.3232839496136
"7746",girassol,2022/03/05,2022/07/05,-49.0145903709555,-17.3199730820036
"7747",girassol,2022/03/05,2022/07/05,-49.013082537286,-17.3226298255633
"7748",girassol,2022/03/05,2022/07/05,-49.0161258736881,-17.3205377132153
"7749",girassol,2022/03/05,2022/07/05,-49.0133028155065,-17.3212082262171
"7750",girassol,2022/03/05,2022/07/05,-49.0138386191501,-17.3182199787887
"7751",girassol,2022/03/05,2022/07/05,-49.0178180780815,-17.3238803624092
"7752",girassol,2022/03/05,2022/07/05,-49.0174975399463,-17.3244262092484
"7753",girassol,2022/03/05,2022/07/05,-49.014484450069,-17.3250124253486
"7754",girassol,2022/03/05,2022/07/05,-49.0135332255019,-17.3225030890377
"7755",girassol,2022/03/05,2022/07/05,-49.0146244605008,-17.3210810866709
"7756",girassol,2022/03/05,2022/07/05,-49.0145519625864,-17.323798685011
"7757",girassol,2022/03/05,2022/07/05,-49.0182195317062,-17.3221215765892
"7758",girassol,2022/03/05,2022/07/05,-49.0139537286454,-17.3248435720178
"7759",girassol,2022/03/05,2022/07/05,-49.0180692202094,-17.3234495859838
"7760",girassol,2022/03/05,2022/07/05,-49.01589842,-17.3194920186137
"7761",girassol,2022/03/05,2022/07/05,-49.0175269127147,-17.3211643482609
"7762",girassol,2022/03/05,2022/07/05,-49.0171974373578,-17.3185404361314
"7763",girassol,2022/03/05,2022/07/05,-49.0152224509959,-17.3216246205348
"7764",girassol,2022/03/05,2022/07/05,-49.0141091084649,-17.3236949598585
"7765",girassol,2022/03/05,2022/07/05,-49.0154576846159,-17.3228337970462
"7766",girassol,2022/03/05,2022/07/05,-49.0148189883693,-17.3177197466801
"7767",girassol,2022/03/05,2022/07/05,-49.0163164408839,-17.3261079436447
"7768",girassol,2022/03/05,2022/07/05,-49.0166308373593,-17.3218773260274
"7769",girassol,2022/03/05,2022/07/05,-49.015027633714,-17.3224495918763
"7770",girassol,2022/03/05,2022/07/05,-49.0168830603524,-17.3191363991448
"7771",girassol,2022/03/05,2022/07/05,-49.0139712410165,-17.3228913157092
"7772",girassol,2022/03/05,2022/07/05,-49.0161000843685,-17.3189842928953
"7773",girassol,2022/03/05,2022/07/05,-49.0166399190221,-17.3204766705654
"7774",girassol,2022/03/05,2022/07/05,-49.018545074083,-17.3228516647315
"7775",girassol,2022/03/05,2022/07/10,-48.9076499856421,-17.2837211744258
"7776",girassol,2022/03/05,2022/07/10,-48.9084052222208,-17.2868211925636
"7777",girassol,2022/03/05,2022/07/10,-48.9078957287427,-17.2852738486252
"7778",girassol,2022/03/05,2022/07/10,-48.9091668016818,-17.2856728342471
"7779",girassol,2022/03/05,2022/07/10,-48.9088519648989,-17.2858831575656
"7780",girassol,2022/03/05,2022/07/10,-48.9083312048051,-17.2845402248252
"7781",girassol,2022/03/05,2022/07/10,-48.9073948280908,-17.2850054248718
"7782",girassol,2022/03/05,2022/07/10,-48.9085744810567,-17.2851462876856
"7783",girassol,2022/03/05,2022/07/10,-48.9074017221256,-17.2838842608609
"7784",girassol,2022/03/05,2022/07/10,-48.9078681726646,-17.2847244944825
"7785",girassol,2022/03/05,2022/07/10,-48.9086248951655,-17.284850984153
"7786",girassol,2022/03/05,2022/07/10,-48.908551835916,-17.2870652192337
"7787",girassol,2022/03/05,2022/07/10,-48.9079276203517,-17.2862532213771
"7788",girassol,2022/03/05,2022/07/10,-48.9086634752714,-17.2866956086219
"7789",girassol,2022/03/05,2022/07/10,-48.9082670004558,-17.2851866848975
"7790",girassol,2022/03/05,2022/07/10,-48.9079064223731,-17.2840952751029
"7791",girassol,2022/03/05,2022/07/10,-48.908542003604,-17.2859976236782
"7792",girassol,2022/03/05,2022/07/10,-48.908361378674,-17.286476157612
"7793",girassol,2022/03/05,2022/07/10,-48.9081321531074,-17.2855844332887
"7794",girassol,2022/03/05,2022/07/10,-48.9074223741622,-17.2846815760792
"7795",girassol,2022/03/05,2022/07/10,-48.9089848361723,-17.2863152869932
"7796",girassol,2022/03/05,2022/07/10,-48.9089547217265,-17.2852820830502
"7797",girassol,2022/03/05,2022/07/10,-48.9080471152193,-17.2859381412919
"7798",girassol,2022/03/05,2022/07/10,-48.9079343324342,-17.2837829161835
"7799",girassol,2022/03/05,2022/07/10,-48.9079717673071,-17.2843695086121
"7800",girassol,2022/03/05,2022/07/10,-48.9087878757868,-17.2855101855261
"7801",girassol,2022/03/05,2022/07/10,-48.9070222106751,-17.2839357779225
"7802",girassol,2022/03/05,2022/07/10,-48.9070688616327,-17.2845621133556
"7803",girassol,2022/03/05,2022/07/10,-48.9083383499679,-17.2848610401088
"7804",girassol,2022/03/05,2022/07/10,-48.9072201389268,-17.2841600427137
"7805",girassol,2022/03/05,2022/07/10,-48.9084992087988,-17.2856514542137
"7806",girassol,2022/03/05,2022/07/10,-48.9073219495734,-17.2835926531087
"7807",girassol,2022/03/05,2022/07/10,-48.9075617497912,-17.2833566735692
"7808",girassol,2022/03/05,2022/07/10,-48.9076629781786,-17.2845324355051
"7809",girassol,2022/03/05,2022/07/10,-48.907146434503,-17.284835921026
"7810",girassol,2022/03/05,2022/07/10,-48.9092664838238,-17.285395946764
"7811",girassol,2022/03/05,2022/07/10,-48.9075076764755,-17.2842397567426
"7812",girassol,2022/03/05,2022/07/10,-48.9091852467721,-17.2860514148919
"7813",girassol,2022/03/05,2022/07/10,-48.9077006581231,-17.2849721461909
"7814",girassol,2022/03/05,2022/07/10,-48.9086287558612,-17.2862913509508
"7815",girassol,2022/03/05,2022/07/10,-48.9082241706926,-17.2861894002827
"7816",girassol,2022/03/05,2022/07/10,-48.90803732507,-17.2850076573052
"7817",girassol,2022/03/05,2022/07/10,-48.908078168715,-17.2865329418602
"7818",girassol,2022/03/05,2022/07/10,-48.9082168015049,-17.2842296270747
"7819",girassol,2022/03/05,2022/07/10,-48.906915627424,-17.284320279078
"7820",girassol,2022/03/05,2022/07/10,-48.9088535834223,-17.2850261032266
"7821",girassol,2022/02/20,2022/06/20,-48.9284263609172,-17.1987926498006
"7822",girassol,2022/02/20,2022/06/20,-48.9245632252419,-17.198568180073
"7823",girassol,2022/02/20,2022/06/20,-48.9236535402475,-17.1986303729355
"7824",girassol,2022/02/20,2022/06/20,-48.9244644169788,-17.1966682872863
"7825",girassol,2022/02/20,2022/06/20,-48.9278349364598,-17.199756035941
"7826",girassol,2022/02/20,2022/06/20,-48.9260883859454,-17.1993700032757
"7827",girassol,2022/02/20,2022/06/20,-48.9252589541788,-17.2004378762444
"7828",girassol,2022/02/20,2022/06/20,-48.9230240617427,-17.1994972344615
"7829",girassol,2022/02/20,2022/06/20,-48.9249280637054,-17.200285926854
"7830",girassol,2022/02/20,2022/06/20,-48.9280845824209,-17.1974821953554
"7831",girassol,2022/02/20,2022/06/20,-48.9247599324679,-17.1966156177454
"7832",girassol,2022/02/20,2022/06/20,-48.9251631112265,-17.197811942432
"7833",girassol,2022/02/20,2022/06/20,-48.9283518534554,-17.197136999588
"7834",girassol,2022/02/20,2022/06/20,-48.9234895826974,-17.1999820411331
"7835",girassol,2022/02/20,2022/06/20,-48.9242930128608,-17.1980827256977
"7836",girassol,2022/02/20,2022/06/20,-48.9232412214424,-17.1990940209566
"7837",girassol,2022/02/20,2022/06/20,-48.9249086101633,-17.1960389311522
"7838",girassol,2022/02/20,2022/06/20,-48.925473949791,-17.1962954333849
"7839",girassol,2022/02/20,2022/06/20,-48.9221661567712,-17.19935437717
"7840",girassol,2022/02/20,2022/06/20,-48.927378499178,-17.1996941591039
"7841",girassol,2022/02/20,2022/06/20,-48.9287184457448,-17.1978197676789
"7842",girassol,2022/02/20,2022/06/20,-48.9275892546171,-17.196910951339
"7843",girassol,2022/02/20,2022/06/20,-48.9281362242587,-17.1988131363907
"7844",girassol,2022/02/20,2022/06/20,-48.9264254301851,-17.199312036372
"7845",girassol,2022/02/20,2022/06/20,-48.9248695042883,-17.1955627105917
"7846",girassol,2022/02/20,2022/06/20,-48.923614375039,-17.199558402274
"7847",girassol,2022/02/20,2022/06/20,-48.9246790872623,-17.196205829212
"7848",girassol,2022/02/20,2022/06/20,-48.927195847425,-17.198257271652
"7849",girassol,2022/02/20,2022/06/20,-48.9245750865419,-17.1951893618045
"7850",girassol,2022/02/20,2022/06/20,-48.9256384404953,-17.1987686626912
"7851",girassol,2022/02/20,2022/06/20,-48.9237626679,-17.1989373585734
"7852",girassol,2022/02/20,2022/06/20,-48.9240035943444,-17.1969037455351
"7853",girassol,2022/02/20,2022/06/20,-48.9259195053528,-17.1998025961006
"7854",girassol,2022/02/20,2022/06/20,-48.9249699406741,-17.1999729185405
"7855",girassol,2022/02/20,2022/06/20,-48.9255376973558,-17.1999951920012
"7856",girassol,2022/02/20,2022/06/20,-48.9244996776488,-17.1999189482629
"7857",girassol,2022/02/20,2022/06/20,-48.9249511274368,-17.1994739725724
"7858",girassol,2022/02/20,2022/06/20,-48.9270232001203,-17.1967694416898
"7859",girassol,2022/02/20,2022/06/20,-48.9282518680081,-17.198116362389
"7860",girassol,2022/02/20,2022/06/20,-48.9264617301559,-17.1979206781498
"7861",girassol,2022/02/20,2022/06/20,-48.9275782431449,-17.1978297964762
"7862",girassol,2022/02/20,2022/06/20,-48.9253903248065,-17.1992550194774
"7863",girassol,2022/02/20,2022/06/20,-48.9245994469493,-17.2002489787784
"7864",girassol,2022/02/20,2022/06/20,-48.9276399574861,-17.198818712037
"7865",girassol,2022/02/20,2022/06/20,-48.9220758783744,-17.1989830235668
"7866",girassol,2022/02/20,2022/06/20,-48.9264440640598,-17.1982248292147
"7867",girassol,2022/02/20,2022/06/20,-48.9279109191682,-17.1967627651095
"7868",girassol,2022/02/20,2022/06/20,-48.927890183692,-17.198190920179
"7869",girassol,2022/02/20,2022/06/20,-48.9277403768498,-17.1975696010598
"7870",girassol,2022/02/20,2022/06/20,-48.9227771300955,-17.1985339516264
"7871",girassol,2022/02/20,2022/06/20,-48.9258151614446,-17.2007451304564
"7872",girassol,2022/02/20,2022/06/20,-48.9269061437218,-17.1986672225881
"7873",girassol,2022/02/20,2022/06/20,-48.9265788810467,-17.2010059642216
"7874",girassol,2022/02/20,2022/06/20,-48.9276322837731,-17.2000852665716
"7875",girassol,2022/02/20,2022/06/20,-48.926240297342,-17.1965102833685
"7876",girassol,2022/02/20,2022/06/20,-48.9291270814028,-17.1980430608095
"7877",girassol,2022/02/20,2022/06/20,-48.9246939631516,-17.1990965985117
"7878",girassol,2022/02/20,2022/06/20,-48.92723424416,-17.1979562144307
"7879",girassol,2022/02/20,2022/06/20,-48.9254215279758,-17.1959394379215
"7880",girassol,2022/02/20,2022/06/20,-48.9271504320078,-17.1975121905266
"7881",girassol,2022/02/20,2022/06/20,-48.9265142209948,-17.1970209205936
"7882",girassol,2022/02/20,2022/06/20,-48.9260168502654,-17.1972403590608
"7883",girassol,2022/02/20,2022/06/20,-48.927427890531,-17.2003525255302
"7884",girassol,2022/02/20,2022/06/20,-48.9258293555535,-17.1969688630912
"7885",girassol,2022/02/20,2022/06/20,-48.9268439960152,-17.1974453069341
"7886",girassol,2022/02/20,2022/06/20,-48.9236089395272,-17.1978872805118
"7887",girassol,2022/02/20,2022/06/20,-48.9231711531229,-17.1985936200147
"7888",girassol,2022/02/20,2022/06/20,-48.9275268049496,-17.1972964597561
"7889",girassol,2022/02/20,2022/06/20,-48.9240444962473,-17.195706110602
"7890",girassol,2022/02/20,2022/06/20,-48.9268917379462,-17.2006803573771
"7891",girassol,2022/02/20,2022/06/20,-48.92442013548,-17.1996408895725
"7892",girassol,2022/02/20,2022/06/20,-48.9263059579879,-17.2004341128231
"7893",girassol,2022/02/20,2022/06/20,-48.926822526989,-17.1984003562435
"7894",girassol,2022/02/20,2022/06/20,-48.9252472540188,-17.1967160753068
"7895",girassol,2022/02/20,2022/06/20,-48.9240223343134,-17.1986840006376
"7896",girassol,2022/02/20,2022/06/20,-48.9248227008638,-17.1975068419893
"7897",girassol,2022/02/20,2022/06/20,-48.9287438568627,-17.197398338039
"7898",girassol,2022/02/20,2022/06/20,-48.9225012625987,-17.1995541484897
"7899",girassol,2022/02/20,2022/06/20,-48.927222659365,-17.2000607094462
"7900",girassol,2022/02/20,2022/06/20,-48.9256595130316,-17.1957750984282
"7901",girassol,2022/02/20,2022/06/20,-48.925104971237,-17.1989033401946
"7902",girassol,2022/02/20,2022/06/20,-48.9242295691345,-17.1977406250683
"7903",girassol,2022/02/20,2022/06/20,-48.9267244285088,-17.200242924628
"7904",girassol,2022/02/20,2022/06/20,-48.924689493028,-17.1957796948372
"7905",girassol,2022/02/20,2022/06/20,-48.9260553729294,-17.1987304674937
"7906",girassol,2022/02/20,2022/06/20,-48.926655839118,-17.1994761428456
"7907",girassol,2022/02/20,2022/06/20,-48.923359830046,-17.1982090048682
"7908",girassol,2022/02/20,2022/06/20,-48.9253991159863,-17.1981781261254
"7909",girassol,2022/02/20,2022/06/20,-48.9288947864058,-17.1983038008433
"7910",girassol,2022/02/20,2022/06/20,-48.9245866402115,-17.1982338662679
"7911",girassol,2022/02/20,2022/06/20,-48.9255353696148,-17.2003445299571
"7912",girassol,2022/02/20,2022/06/20,-48.9254661625089,-17.1984873167278
"7913",girassol,2022/02/20,2022/06/20,-48.9267693926678,-17.1997360849316
"7914",girassol,2022/02/20,2022/06/20,-48.9281100267649,-17.1984585355327
"7915",girassol,2022/02/20,2022/06/20,-48.9280206526905,-17.1994846796667
